Down,Distance,Yardline,EPA
1,4,88,0.296846
1,1,88,0.30504
1,9,56,0.87018
2,18,88,-1.58331
2,15,88,-0.987494
2,13,88,-0.577269
2,7,88,-0.0907836
1,14,74,0.393567
2,8,72,0.10265
2,6,88,-0.397694
4,20,43,-1.6522
2,5,88,-0.233185
2,4,88,0.113767
2,1,88,0.212424
3,3,21,2.3082
3,17,62,-0.906547
3,19,88,-2.64598
3,16,88,-1.91942
3,15,88,-1.88967
4,18,98,-4.72286
3,13,88,-1.54684
3,6,88,-1.19054
3,12,75,-1.00128
4,14,88,-3.27074
4,12,88,-3.31122
4,9,88,-3.40705
4,5,88,-2.17988
4,3,88,-2.26001
3,18,40,0.610358
2,11,86,-0.63894
4,2,88,-1.60067
4,1,88,-1.45068
1,19,87,-0.483983
1,13,87,0.0584862
4,15,41,-1.99863
1,12,87,0.00535107
1,18,69,0.265645
1,9,87,0.0703362
4,10,44,-1.27603
1,8,87,-0.159438
1,4,87,0.320499
2,15,87,-0.951727
2,13,87,-0.327861
2,4,90,0.0726286
2,8,87,-0.392761
2,7,87,-0.322848
2,8,53,0.743026
1,14,77,0.560181
2,6,87,-0.438926
4,20,44,-1.92068
2,5,87,-0.171216
2,2,87,0.172477
3,3,30,1.69405
3,17,59,-1.09884
3,19,87,-2.56075
3,16,87,-1.95709
4,7,52,-0.715095
3,15,87,-1.79217
3,13,87,-1.37463
3,14,64,-0.617817
3,6,87,-0.887038
3,4,87,-0.968984
4,16,87,-3.60257
1,12,73,0.352234
4,15,87,-3.87496
3,12,68,-0.729782
4,14,87,-3.02486
4,12,87,-3.07463
4,9,87,-3.10581
4,5,87,-1.98487
4,3,87,-1.82928
4,1,87,-0.725903
1,19,86,-0.432521
1,13,86,-0.0992585
4,15,42,-2.18847
1,12,86,0.321866
1,18,66,0.486899
1,9,86,0.270722
4,10,45,-0.81834
1,8,86,0.160611
1,4,86,0.103781
2,15,86,-1.07771
2,13,86,-0.538787
2,8,86,-0.370074
2,7,86,-0.0631695
1,14,76,-0.0245471
2,8,54,0.858124
2,6,86,-0.242753
4,20,45,-1.94555
2,5,86,-0.284542
2,2,86,0.381411
3,3,31,1.7143
3,17,56,-0.899867
3,19,86,-2.31411
3,16,86,-2.03372
4,7,55,-1.10388
3,15,86,-1.65945
4,3,97,-3.51996
2,16,86,-1.00039
3,13,86,-1.29458
3,14,65,-0.973399
3,6,86,-1.02755
3,4,86,-0.616957
4,16,86,-3.52925
1,12,74,0.414977
4,15,86,-4.13611
3,12,69,-0.964368
4,14,86,-3.34915
4,12,86,-3.43248
4,9,86,-3.01123
4,5,86,-1.84681
4,3,86,-2.29587
4,1,86,-1.41098
1,19,85,-0.235979
1,13,85,-0.570166
4,15,43,-1.97004
1,12,85,0.0426501
2,18,61,-0.324649
1,18,71,0.122714
1,9,85,0.2494
4,10,42,-1.08217
1,8,85,0.0284864
1,4,85,0.253952
3,15,53,-0.72809
4,7,86,-3.30632
2,20,85,-1.19242
2,15,85,-0.632956
2,13,85,-0.682114
2,7,85,-0.0600507
2,8,51,0.929744
1,14,79,-0.17111
2,6,85,-0.13355
4,20,46,-2.19771
2,5,85,-0.0650059
2,2,85,-0.0913248
3,3,16,2.54727
3,17,61,-0.706177
3,19,85,-1.93135
4,7,54,-1.23093
3,15,85,-1.73137
4,3,96,-2.12207
2,16,87,-1.04817
3,13,85,-1.57093
3,9,85,-1.50011
3,14,66,-1.04057
3,6,85,-0.823103
3,4,85,-0.161499
4,16,85,-3.81393
3,12,70,-0.731378
4,14,85,-3.37398
4,13,85,-3.41898
4,12,85,-3.251
4,9,85,-2.91867
