Down,Distance,Yardline,EPA
1,1,94,0.0707198
2,3,96,-0.532248
2,2,95,-0.206792
3,16,98,-2.79634
3,5,96,-1.44304
3,5,97,-1.28448
3,1,95,-0.252318
3,7,99,-1.87565
3,2,95,-0.405825
4,9,99,-3.43446
4,5,97,-2.22225
4,3,95,-2.34563
4,2,95,-1.67801
4,1,94,-1.55836
1,19,93,-0.6307
1,17,93,-0.639447
1,15,93,-0.376893
2,20,98,-1.78978
1,13,93,-0.506086
2,12,96,-1.08707
1,4,93,0.137764
2,10,99,-1.1986
2,4,95,-0.00193962
2,7,98,-0.748478
1,1,93,-0.056304
2,4,96,-0.160984
2,2,94,-0.0932792
2,7,99,-1.10531
3,20,99,-2.9445
3,16,97,-2.76667
3,15,97,-2.52115
3,13,99,-2.13679
3,1,94,-0.152576
3,7,98,-2.03822
3,4,95,-0.686227
3,2,94,-0.421912
4,12,98,-3.33712
4,13,99,-3.19006
3,2,93,-0.144351
4,3,94,-2.75624
4,8,99,-3.39878
4,5,96,-3.11827
3,7,97,-1.90172
3,1,93,-0.154893
4,7,99,-3.45422
4,1,93,-1.20413
1,19,92,-0.514746
2,24,98,0
1,17,92,-0.537616
2,20,96,-1.5386
1,15,92,-0.236915
2,22,99,0
2,16,99,-1.94352
2,15,99,-2.19994
2,9,94,-0.812348
1,4,92,0.159181
1,14,98,-0.804038
2,6,96,-0.413442
2,8,96,-0.690525
1,1,92,0.15074
2,2,93,0.0185995
3,20,95,-2.37815
3,13,97,-1.85302
3,6,93,-1.16772
2,1,92,0.112224
3,8,99,-2.07478
4,13,98,-3.18094
4,14,99,-3.72032
4,12,99,-2.98878
3,2,92,-0.0756007
4,5,95,-2.44801
4,1,92,-0.933588
1,19,91,-0.612932
2,27,99,0
2,24,97,0
1,17,91,-0.428911
2,24,99,0
1,15,91,-0.039704
2,16,93,-1.43904
1,13,91,-0.0763654
2,17,98,-1.50291
2,18,99,-2.42002
2,15,97,-1.48003
2,16,98,-1.92917
1,4,91,0.276728
2,10,98,-0.860956
1,1,91,0.170332
2,4,94,0.0360114
2,2,92,0.224185
3,20,94,-2.28288
3,22,98,0
3,1,92,-0.0266701
3,7,96,-1.83795
3,4,93,-0.642157
2,1,91,0.0932961
3,4,94,-0.521893
3,8,98,-1.96184
3,5,95,-0.908923
4,23,99,0
4,21,99,0
4,16,97,-3.35576
4,16,98,-3.25483
4,13,97,-3.28667
4,14,98,-3.35631
4,9,96,-3.4766
3,2,91,-0.062159
4,7,96,-3.14814
4,3,92,-2.45564
3,1,91,-0.0565093
4,3,93,-2.38382
4,8,98,-3.33581
4,1,91,-0.799868
2,23,93,0
1,19,90,-0.659585
1,17,90,-0.164829
2,23,97,0
1,15,90,-0.0555669
1,13,90,-0.225226
2,20,97,-1.48452
2,15,93,-1.12723
2,17,95,-1.59749
2,14,94,-1.07068
2,13,95,-0.991606
2,15,98,-1.85066
2,10,95,-1.06398
1,4,90,0.329263
2,9,95,-0.608696
1,1,90,0.186709
2,4,93,0.135936
2,2,91,0.125265
3,15,98,-2.74791
3,13,96,-2.19128
3,16,99,-2.62513
3,6,94,-1.24025
3,4,92,-0.710477
2,25,98,0
2,1,90,0.153102
3,8,97,-1.73876
3,9,98,-2.16546
3,5,94,-0.974623
3,6,95,-1.24553
4,21,98,0
4,17,98,-3.11235
4,17,99,-3.479
4,12,97,-3.32747
4,5,93,-2.4603
4,3,91,-2.37591
3,1,90,0.00981801
4,5,94,-2.7019
4,8,97,-3.33012
4,9,98,-3.19479
4,1,90,-1.11396
1,19,89,-0.612749
1,17,89,-0.518208
2,23,95,0
1,15,89,-0.122737
2,22,96,0
1,13,89,-0.221216
2,18,97,-1.93099
2,13,93,-1.0577
2,16,97,-1.87832
1,7,89,0.129762
1,4,89,0.20563
2,7,94,-0.338179
1,1,89,0.390278
2,4,92,0.0350514
2,2,90,0.166947
3,20,93,-2.45824
3,22,99,0
3,13,95,-1.84621
3,11,97,-2.01167
3,8,95,-1.56126
3,5,92,-0.805745
3,11,98,-2.23774
3,4,91,-0.475994
2,1,89,0.246476
3,8,96,-1.47091
3,9,97,-2.13953
3,2,90,-0.0567729
3,5,93,-0.808497
3,11,99,-2.75329
4,21,97,0
4,16,95,-3.1101
4,16,96,-3.26419
4,13,94,-3.18582
4,15,98,-3.40955
4,12,95,-2.61585
4,12,96,-3.2771
4,2,92,-0.90408
4,11,97,-3.38598
3,2,89,0.0383502
4,5,92,-1.89161
4,3,90,-2.447
3,24,97,0
3,1,89,0.0187507
4,8,96,-3.09349
4,3,89,-1.98948
4,1,89,-1.08985
1,19,88,-0.640371
2,27,96,0
1,17,88,-0.311721
1,15,88,-0.181044
1,13,88,-0.0299049
2,18,96,-1.85387
2,17,96,-1.57058
2,17,97,-1.4111
2,15,95,-1.22618
1,4,88,0.296846
2,4,90,0.0726286
1,1,88,0.30504
2,4,91,0.183534
2,2,89,0.172244
3,24,93,0
3,18,94,-2.44011
3,13,98,-2.2215
3,8,93,-1.4752
3,8,94,-1.70923
3,9,95,-1.80135
3,4,90,-0.610209
3,9,96,-1.90829
4,17,97,-3.39606
4,16,99,-3.66058
4,2,93,-1.46727
4,11,96,-3.34399
3,2,88,-0.0363311
4,5,91,-2.09934
3,1,88,0.0281607
4,1,88,-0.944024
1,19,87,-0.483983
2,20,88,-1.12651
1,17,87,-0.113073
2,23,94,0
1,15,87,-0.0834164
1,13,87,0.0584862
2,20,95,-1.28029
2,17,94,-1.34038
2,16,95,-1.52247
2,16,96,-1.48875
2,15,96,-1.36008
2,10,92,-0.818082
1,4,87,0.320499
2,13,96,-1.145
2,10,93,-0.526711
1,2,87,0.285616
2,4,89,0.0923248
2,12,97,-1.00661
1,1,87,0.174892
2,2,88,0.282429
3,27,95,0
3,22,97,0
3,6,88,-1.08523
3,9,91,-1.42341
3,9,93,-1.81642
3,6,91,-1.1837
3,5,90,-0.981597
3,11,96,-1.96378
2,1,87,0.319474
3,5,91,-0.742926
3,6,92,-1.00157
4,3,88,-2.26001
3,1,87,0.124686
4,1,87,-0.725903
2,29,95,0
1,19,86,-0.432521
1,17,86,-0.390157
1,15,86,0.111541
2,27,98,0
1,13,86,-0.0992585
2,17,93,-1.29124
2,14,95,-1.06215
1,4,86,0.205461
1,2,86,0.440489
2,4,88,0.113767
1,1,86,0.630724
2,2,87,0.215366
3,27,94,0
3,18,95,-2.29599
3,9,89,-1.32705
3,10,93,-1.50661
3,8,91,-1.12415
3,9,92,-1.78127
3,6,90,-1.02824
3,10,94,-1.89664
2,1,86,0.2414
3,2,87,0.041088
3,9,94,-1.8784
3,4,89,-0.691902
3,10,95,-2.02947
4,5,89,-2.44947
3,1,86,0.0647492
4,5,90,-2.55419
4,1,86,-0.992654
1,19,85,-0.235979
1,17,85,-0.0205893
2,23,92,0
1,15,85,-0.116403
2,17,88,-1.03615
2,24,95,0
1,13,85,-0.0645051
2,17,89,-0.996381
2,20,93,-1.33415
2,23,96,0
2,13,89,-0.606143
2,15,94,-0.968512
1,4,85,0.418302
2,13,94,-0.941053
1,2,85,0.406623
1,1,85,0.454116
2,7,91,-0.268902
2,10,94,-0.783408
2,3,87,0.155496
2,2,86,0.381411
3,24,89,0
3,28,94,0
3,26,94,0
3,25,94,0
3,25,95,0
3,16,94,-2.28933
3,16,96,-2.6003
3,13,93,-1.82942
3,13,94,-1.84509
3,10,92,-1.59331
3,6,89,-1.13696
2,1,85,0.393897
3,8,92,-1.56819
3,5,89,-0.772304
3,11,95,-1.54392
3,4,88,-0.572417
3,2,86,0.0661498
1,13,92,-0.191396
4,31,96,0
4,23,96,0
4,23,97,0
4,23,98,0
4,16,94,-2.93597
4,17,96,-3.43613
3,13,91,-1.63077
4,18,97,-3.31134
4,12,93,-2.99761
4,12,94,-2.96227
4,13,96,-3.05605
4,5,88,-2.17988
3,1,85,0.157457
2,11,96,-1.19581
4,11,95,-2.58431
4,2,86,-1.3355
4,3,87,-1.82928
4,1,85,-0.664041
1,19,84,-0.230601
2,30,95,0
1,17,84,-0.25894
1,15,84,0.0548622
2,24,93,0
2,24,94,0
1,13,84,0.000169676
2,20,94,-1.20607
2,16,90,-1.00264
2,16,92,-1.29568
2,15,92,-1.09024
2,16,94,-1.49357
1,4,84,0.292458
2,10,91,-0.480946
1,1,84,0.354748
2,4,87,0.188979
2,3,86,-0.0518818
2,2,85,0.194681
3,28,93,0
3,28,95,0
3,24,91,0
3,18,92,-2.11296
3,18,93,-2.13825
3,16,95,-2.48007
3,13,92,-1.55236
3,9,90,-1.775
3,8,89,-1.28156
3,11,92,-1.87949
3,10,91,-1.40654
2,1,84,0.334222
3,4,87,-0.470069
3,11,94,-1.62925
3,5,88,-0.37708
3,2,85,-0.301578
1,3,84,0.250579
4,17,92,-2.83678
3,13,90,-1.28994
4,18,96,-3.02024
4,13,95,-2.58183
3,1,84,0.041723
4,3,86,-2.25102
2,11,97,-1.16283
4,2,87,-1.08606
4,11,94,-2.7209
4,1,84,-1.09862
1,19,83,-0.448463
2,23,88,0
1,17,83,-0.232914
2,23,90,0
2,24,91,0
1,15,83,-0.012099
2,27,95,0
2,8,95,-0.576199
1,14,83,-0.156928
1,13,83,0.156561
4,3,97,-2.90267
2,16,86,-0.919737
2,13,86,-0.538787
2,17,90,-0.934594
2,17,92,-1.33693
2,15,91,-0.84572
1,4,83,0.424742
2,13,92,-0.80589
2,8,87,-0.375116
1,2,83,0.294679
2,4,85,0.168079
1,1,83,0.498339
2,2,84,0.139544
2,3,85,0.233193
2,4,86,0.104984
3,34,97,0
3,25,93,0
3,22,96,0
3,16,92,-2.26612
3,16,93,-2.31621
3,20,98,-2.53005
3,9,88,-1.45849
3,10,90,-1.42418
3,8,88,-1.1401
2,1,83,0.412327
3,5,87,-0.639545
3,4,86,-0.616957
3,11,93,-1.94275
3,2,84,-0.294511
3,8,90,-1.3896
4,29,95,0
4,24,94,0
4,21,96,0
1,3,87,0.331275
4,17,93,-2.91634
4,13,90,-2.77008
4,16,93,-3.05674
4,13,93,-3.01258
4,12,92,-2.82886
3,1,83,0.0944026
4,5,87,-1.98487
4,3,85,-1.83728
4,1,83,-1.3258
2,33,95,0
1,19,82,-0.257001
2,23,87,0
1,17,82,-0.276721
1,15,82,-0.087817
1,13,82,0.182523
2,20,89,-1.23407
2,20,90,-1.22719
2,20,92,-1.33967
1,9,82,0.34847
3,27,91,0
1,7,82,0.324425
2,16,91,-1.16633
2,10,87,-0.434449
1,4,82,0.516488
2,13,91,-0.778514
2,10,88,-0.257004
4,17,94,-2.84012
1,3,82,0.45441
1,2,82,0.41145
2,10,90,-0.665695
1,1,82,0.416712
2,2,83,0.308522
2,3,84,0.177504
1,7,83,0.369681
3,27,90,0
3,26,91,0
3,25,92,0
3,24,92,0
3,13,84,-1.31214
3,20,97,-2.58847
2,4,82,0.245965
3,10,88,-1.18933
3,10,89,-1.49515
2,1,82,0.440598
3,4,85,-0.161499
3,2,83,-0.293537
3,5,86,-0.656909
4,29,93,0
4,29,94,0
4,24,95,0
4,16,92,-2.9738
4,18,94,-2.7521
4,12,91,-2.34956
4,5,84,-2.44949
4,5,85,-2.67184
3,1,82,0.108577
4,5,86,-1.84681
4,11,98,-3.52586
4,2,83,-1.90022
4,3,84,-1.99709
4,1,82,-1.01793
2,33,94,0
1,19,81,-0.149582
2,32,94,0
1,17,81,-0.00545929
2,27,91,0
1,15,81,-0.0647372
2,27,93,0
1,13,81,0.269911
2,24,92,0
2,20,91,-1.31799
2,13,84,-0.65322
2,24,96,0
2,14,86,-0.795673
2,15,88,-0.987494
2,16,89,-1.05208
3,27,92,0
1,7,81,0.429366
2,17,91,-1.04483
2,14,88,-0.793567
2,14,89,-0.625075
2,9,85,-0.368619
1,4,81,0.517052
2,14,91,-1.04079
2,7,85,-0.0600507
1,2,81,0.541613
1,1,81,0.493547
2,4,84,0.0962188
2,7,87,-0.291304
2,2,82,0.145084
1,7,84,0.328461
3,27,89,0
3,28,92,0
3,25,90,0
3,25,91,0
3,16,90,-1.96233
3,16,91,-1.91272
3,20,96,-2.36316
3,9,85,-1.37704
3,9,87,-1.37805
3,11,89,-1.68283
2,1,81,0.468849
3,11,91,-1.4207
3,4,84,-0.265958
3,5,85,-0.807737
3,2,82,-0.205189
4,24,89,0
4,24,92,0
4,16,90,-2.73172
1,3,89,0.246979
4,17,91,-2.77567
4,12,89,-2.86878
4,12,90,-2.80288
4,13,91,-2.80179
4,13,92,-2.97821
3,1,81,0.197249
4,11,99,-3.61369
4,2,82,-1.6793
4,1,81,-0.661552
2,30,90,0
1,19,80,-0.189676
2,27,88,0
1,17,80,-0.0712891
2,32,95,0
2,29,93,0
2,20,84,-0.94512
1,15,80,0.190498
2,27,92,0
1,13,80,0.140512
2,23,91,0
2,15,87,-0.92017
3,27,93,0
1,7,80,0.489867
2,15,89,-0.783207
2,8,83,-0.252925
2,13,88,-0.577269
2,9,84,-0.170852
1,4,80,0.358546
2,8,84,-0.156776
2,13,90,-0.706818
2,9,86,-0.469286
1,2,80,0.466168
1,1,80,0.479614
2,4,83,0.172924
2,10,89,-0.537392
2,2,81,0.148845
3,24,84,0
3,34,94,0
1,7,85,0.241626
3,27,88,0
3,26,89,0
3,28,91,0
3,24,87,0
3,18,88,-2.15696
3,18,89,-2.26215
3,18,90,-2.22857
3,15,88,-1.72715
3,18,91,-2.3561
3,16,89,-1.82032
3,9,84,-1.22796
4,18,99,-3.47958
3,13,89,-1.21642
3,10,87,-1.25435
3,11,88,-1.61767
3,9,86,-1.05842
3,5,83,-0.633537
3,5,84,-0.597311
3,2,81,-0.121882
3,8,87,-1.29674
3,11,90,-1.44855
3,4,83,-0.317485
4,29,91,0
4,29,92,0
4,24,93,0
4,16,91,-2.61059
3,1,80,0.200521
4,11,92,-3.02538
4,2,81,-1.71636
4,1,80,-0.817651
1,19,79,-0.268078
1,17,79,0.148523
1,15,79,0.274758
1,13,79,0.146356
2,24,90,0
2,16,85,-0.824284
2,17,86,-0.911715
3,30,94,0
1,9,79,0.397042
2,17,87,-0.915941
4,3,96,-2.12207
2,16,87,-1.04817
1,7,79,0.404187
2,16,88,-1.15022
1,14,80,-0.0304915
2,8,82,-0.0013075
1,4,79,0.537783
2,8,85,-0.26233
1,1,79,0.569721
2,9,87,-0.276303
2,8,86,-0.315537
2,2,80,0.327619
2,3,81,0.305799
1,17,99,-1.25426
3,28,88,0
1,7,86,0.239414
3,27,87,0
3,26,88,0
3,28,90,0
3,26,90,0
3,20,87,-2.11919
4,18,98,-3.22297
3,13,88,-1.54684
3,10,86,-1.19567
2,1,79,0.534002
3,4,82,-0.0836912
3,8,86,-1.03014
3,2,80,-0.0296564
1,3,91,0.184131
4,28,94,0
4,17,89,-2.82901
4,16,88,-2.79717
2,11,98,-1.36356
4,2,84,-1.69666
4,11,89,-2.89817
4,26,92,0
4,9,87,-2.65858
4,3,81,-1.86175
4,11,93,-2.93388
4,2,80,-1.61973
4,5,83,-1.74172
4,1,79,-0.904271
1,19,78,-0.13294
1,17,78,0.0203837
1,15,78,0.0891471
1,13,78,0.19581
2,23,89,0
2,20,87,-0.963984
2,16,84,-0.79572
3,30,95,0
1,9,78,0.16827
1,7,78,0.37577
2,15,86,-0.808141
2,14,85,-0.775614
2,10,83,-0.320247
1,4,78,0.523058
2,10,84,-0.282756
2,7,82,-0.00138609
2,7,83,-0.145322
1,1,78,0.56386
2,4,81,0.303535
2,2,79,0.379505
2,3,80,0.42893
3,34,92,0
1,7,87,0.117799
3,27,86,0
1,17,98,-1.27145
3,28,89,0
3,25,88,0
3,29,94,0
3,22,86,0
3,24,88,0
3,18,87,-2.1581
3,20,90,-2.22228
3,16,88,-1.91942
3,13,86,-1.29458
3,10,84,-1.27897
3,13,87,-1.37463
3,9,83,-1.13926
3,10,85,-1.33574
2,1,78,0.563124
3,4,81,-0.272288
3,5,82,-0.890539
3,2,79,0.0380144
3,8,85,-1.39018
1,3,86,0.245345
4,17,90,-2.79332
4,28,93,0
4,24,91,0
4,16,87,-2.68941
1,3,88,0.310647
4,28,95,0
4,17,88,-2.84036
4,16,89,-2.79203
4,12,87,-2.66159
4,5,80,-2.11019
4,12,88,-2.75132
4,13,89,-2.71312
4,26,94,0
4,9,85,-2.85436
4,5,81,-2.58019
4,3,80,-1.75217
4,5,82,-2.53407
4,26,93,0
4,9,86,-2.55345
2,11,99,-1.79772
4,2,85,-1.81705
4,11,88,-2.81073
4,1,78,-0.703432
2,1,98,-0.234106
2,25,90,0
2,22,79,0
2,30,87,0
1,19,77,0.094823
1,17,77,-0.104878
1,15,77,0.297725
2,23,85,0
2,27,89,0
2,23,86,0
1,13,77,0.288777
2,20,85,-0.966761
1,9,77,0.316901
2,13,83,-0.554669
2,9,81,-0.04582
1,4,77,0.463691
2,7,80,0.1048
2,14,87,-0.878952
2,9,83,-0.21246
2,13,87,-0.327861
2,15,90,-0.868369
2,10,85,-0.16319
1,1,77,0.497651
2,4,80,0.261034
2,10,86,-0.299579
2,2,78,0.440579
2,14,90,-0.912529
1,7,88,0.234452
3,27,85,0
3,22,95,0
3,29,87,0
3,24,85,0
3,25,87,0
1,18,99,-1.23469
3,21,87,0
3,16,84,-1.73574
3,20,89,-2.34289
3,16,85,-2.08108
3,13,83,-1.18122
3,20,92,-2.36141
3,13,85,-1.57093
3,8,82,-0.877764
2,2,77,0.483131
3,4,79,-0.199205
2,1,77,0.561899
3,11,87,-1.45486
3,4,80,-0.249255
3,5,81,-0.801781
3,2,78,0.0431539
4,24,86,0
4,24,90,0
4,18,86,-2.53253
1,12,88,-0.129907
4,15,88,-2.82481
4,12,86,-2.31359
4,13,88,-2.83299
4,26,95,0
4,9,84,-2.51601
4,3,79,-1.47281
4,11,87,-2.58893
4,2,78,-1.20105
4,1,77,-0.979684
2,27,83,0
1,19,76,0.00696372
2,27,85,0
1,17,76,0.104863
1,15,76,0.278956
1,13,76,0.38323
2,24,89,0
2,20,86,-0.955224
3,30,93,0
1,9,76,0.477803
2,17,84,-0.848035
2,14,83,-0.501063
2,14,84,-0.44672
2,15,85,-0.632956
2,10,81,-0.252913
1,4,76,0.629526
2,10,82,-0.173707
1,14,81,0.0680347
2,8,81,-0.124329
2,7,81,0.101334
1,1,76,0.57081
2,4,79,0.358024
3,34,90,0
3,22,93,0
3,29,85,0
3,22,94,0
3,29,86,0
3,26,85,0
3,28,87,0
3,25,86,0
3,24,86,0
3,18,84,-1.81201
3,13,80,-0.806302
3,16,86,-2.03372
3,16,87,-1.95709
3,20,91,-2.27825
3,8,81,-0.910135
3,10,83,-1.07562
3,9,82,-1.32966
2,1,76,0.625732
3,8,83,-0.932908
3,5,80,-0.43982
3,11,86,-1.28716
3,2,77,0.114619
1,3,90,0.147038
4,17,86,-2.59846
1,12,76,0.299514
4,15,84,-2.70201
4,16,86,-2.68676
4,5,78,-2.28574
4,13,87,-2.53513
4,2,79,-1.28722
4,11,86,-2.41074
4,3,78,-0.976492
4,1,76,-0.471357
2,30,85,0
2,33,88,0
1,19,75,0.0843333
1,17,75,0.0912306
1,15,75,0.254825
2,24,84,0
2,27,87,0
2,23,84,0
1,13,75,0.143164
2,22,84,0
4,15,85,-2.86917
1,12,75,0.394965
2,16,79,-0.563087
2,17,82,-0.913047
2,13,78,-0.451712
3,30,90,0
1,9,75,0.360793
2,16,83,-0.799533
2,15,83,-0.912504
2,15,84,-0.978339
1,4,75,0.622981
2,13,85,-0.682114
1,1,75,0.662901
2,4,78,0.291846
2,2,76,0.482243
1,7,90,0.192267
3,27,83,0
3,26,84,0
3,25,85,0
3,20,82,-1.76434
3,29,93,0
3,22,85,0
3,20,83,-1.90951
3,21,85,0
3,20,84,-2.0287
3,18,83,-1.64377
3,22,88,0
3,9,80,-1.21522
3,10,82,-1.1292
3,6,78,-0.455139
3,9,81,-1.11017
3,8,80,-0.980285
3,6,79,-0.235072
2,1,75,0.646225
3,17,86,-1.98242
3,3,77,0.140639
3,4,78,0.0466788
3,11,85,-0.859497
3,2,76,-0.0334876
3,5,79,-0.462222
4,24,84,0
4,24,87,0
4,24,88,0
4,18,85,-2.71623
1,3,95,-0.126163
4,28,90,0
4,17,85,-2.742
1,12,77,0.339379
4,15,83,-2.63924
4,18,87,-2.59645
4,13,84,-2.6146
4,13,85,-2.80705
4,13,86,-2.55989
4,12,85,-2.56993
4,5,79,-1.8447
4,3,77,-1.53474
4,1,75,-0.840338
2,30,84,0
1,19,74,0.187316
2,28,84,0
2,29,85,0
1,17,74,0.0580328
1,15,74,0.0899375
2,27,86,0
2,20,79,-0.895715
2,23,82,0
2,20,80,-0.779084
1,13,74,0.318972
4,15,86,-2.52738
1,12,74,0.414977
2,15,79,-0.588326
2,17,81,-0.879479
3,30,91,0
1,9,74,0.546214
2,14,80,-0.282894
2,15,82,-0.689747
2,17,85,-0.79369
1,4,74,0.654758
1,14,82,0.15563
2,8,80,0.0892801
2,7,79,0.127387
1,1,74,0.559024
2,2,75,0.493826
2,4,77,0.348376
2,8,93,-0.539569
1,14,85,-0.0765347
2,6,79,0.269564
2,9,82,-0.152345
3,22,92,0
3,29,84,0
1,7,91,0.247696
3,27,82,0
3,29,88,0
3,22,80,0
3,25,84,0
3,20,86,-2.0503
3,10,80,-1.03014
4,4,91,-2.19868
3,9,79,-0.934379
3,8,79,-0.816501
3,10,81,-1.10659
3,4,76,0.241269
2,1,74,0.641802
3,5,78,-0.483799
3,11,84,-1.14396
3,4,77,0.0184424
3,2,75,0.150115
4,24,82,0
1,3,93,0.0719457
4,17,87,-2.73476
4,28,88,0
4,18,84,-2.66753
1,3,92,0.0993579
4,17,84,-2.50208
4,13,81,-2.57949
4,13,82,-2.72636
4,16,85,-2.74819
4,13,83,-2.63597
4,12,84,-2.55579
4,11,90,-2.81508
4,2,75,-1.39874
4,3,76,-1.41109
4,1,74,-0.643468
1,19,73,0.0682683
2,23,78,0
1,17,73,0.156472
2,24,80,0
2,22,87,0
2,25,82,0
2,24,81,0
2,28,85,0
1,15,73,0.221753
2,24,82,0
1,13,73,0.470853
4,15,87,-2.69152
1,12,73,0.352234
2,15,76,-0.329487
3,30,88,0
1,9,73,0.521272
2,24,88,0
2,13,77,-0.372852
2,15,80,-0.638847
2,15,81,-0.85429
2,16,82,-0.743625
2,14,82,-0.520452
1,4,73,0.626181
2,7,76,0.173579
1,14,87,-0.173771
2,8,91,-0.486387
2,6,77,0.181603
2,9,80,-0.123792
2,7,78,0.352477
1,1,73,0.603995
2,8,94,-0.53346
1,14,84,0.0805004
2,6,78,0.158552
2,2,74,0.547779
2,4,76,0.393733
3,22,91,0
3,29,83,0
1,7,92,0.0757493
3,27,81,0
3,26,82,0
3,25,82,0
3,20,81,-1.79716
3,16,83,-1.7876
4,6,99,-3.32188
4,14,92,-2.84582
3,12,79,-1.21821
3,20,88,-2.28515
3,18,86,-1.92856
3,13,82,-1.10214
3,6,77,-0.401126
3,5,77,-0.314358
3,17,84,-1.68499
3,3,75,0.187017
3,11,83,-0.957749
3,2,74,0.127825
4,31,86,0
4,18,82,-2.7181
4,18,83,-2.53277
1,12,78,0.322656
4,15,82,-2.66803
4,16,83,-2.60512
4,16,84,-2.54599
4,8,78,-2.35679
4,12,83,-2.75045
4,8,79,-2.62509
4,5,76,-1.84198
4,5,77,-2.0768
4,3,75,-1.4009
4,11,91,-2.29307
4,2,74,-1.30174
4,1,73,-0.492029
2,30,82,0
2,33,85,0
1,19,72,0.156246
1,17,72,0.0745374
2,27,82,0
2,22,85,0
2,25,80,0
1,15,72,0.266664
2,27,84,0
2,23,81,0
1,13,72,0.380677
2,24,83,0
2,17,79,-0.725787
3,30,89,0
1,9,72,0.558917
2,14,77,-0.160333
2,16,81,-0.713161
2,13,79,-0.616161
2,17,83,-0.889283
1,4,72,0.69864
2,13,81,-0.573988
1,14,89,-0.0678645
2,8,89,-0.537918
2,6,75,0.133283
2,10,80,-0.322826
1,1,72,0.806824
2,2,73,0.550449
2,4,75,0.395905
3,34,86,0
3,22,90,0
3,29,82,0
1,7,93,0.0256978
3,27,80,0
3,29,92,0
3,22,84,0
3,18,81,-1.80895
3,18,82,-1.56248
3,25,89,0
3,13,79,-1.19051
3,18,85,-1.69405
4,4,90,-2.01104
3,9,76,-0.876043
3,10,79,-0.907286
3,11,80,-0.823801
3,8,77,-0.602478
3,6,76,-0.503048
3,4,74,-0.0358271
3,5,76,-0.37977
3,11,82,-1.05396
3,2,73,0.18254
3,4,75,-0.108319
3,17,87,-2.19057
3,3,74,0.184473
4,21,85,0
4,12,81,-2.66923
4,2,77,-0.870777
4,11,80,-2.43709
4,29,86,0
4,9,79,-2.50462
4,12,82,-2.68879
4,3,74,-1.26713
4,26,91,0
4,9,80,-2.36807
4,11,84,-2.659
4,2,73,-1.00183
4,1,72,-0.163833
2,27,78,0
1,19,71,0.125247
1,17,71,0.250895
2,27,81,0
2,1,99,-0.618128
2,25,89,0
2,22,76,0
2,24,79,0
1,15,71,0.304113
2,23,79,0
1,13,71,0.398137
4,15,89,-2.91923
1,12,71,0.429177
2,20,82,-0.774934
2,15,77,-0.638831
2,20,83,-0.946395
2,16,80,-0.777817
1,4,71,0.734892
2,14,81,-0.203355
2,7,75,0.244079
