Down,Distance,Yardline,EPA
3,5,94,1.13644
3,4,94,1.50549
3,2,94,1.98308
3,7,98,0.330293
3,1,94,2.36595
4,18,94,-0.251865
4,16,94,-0.0407349
4,13,94,0.214276
4,12,94,-0.0635339
4,9,94,0.257644
4,5,94,0.74971
4,3,94,0.777716
4,1,94,2.09403
1,19,93,0.156187
1,17,93,0.0879458
1,15,93,0.130534
1,13,93,0.47304
1,7,93,0.83864
1,4,93,1.96205
1,2,93,2.38201
1,1,93,2.56717
2,20,93,0.0561004
2,17,93,0.149509
2,16,93,0.0314153
2,15,93,0.140533
2,14,93,0.283998
2,13,93,0.423026
2,10,93,0.483399
2,7,93,0.661722
2,4,93,2.06552
2,2,93,2.12434
2,1,93,2.59371
3,20,93,-0.126628
3,18,93,-0.227043
3,16,93,-0.00312186
3,13,93,0.274024
3,11,93,0.439363
3,10,93,0.262882
3,9,93,0.408424
3,8,93,0.531647
3,6,93,0.8548
3,5,93,1.20515
3,4,93,1.53913
3,2,93,2.0436
3,7,97,0.383025
3,1,93,2.41406
4,16,93,0.0209738
4,13,93,0.320577
4,12,93,0.0107045
4,9,93,0.137832
4,5,93,0.877405
4,3,93,0.870792
4,11,96,0.170806
4,2,93,1.59981
4,1,93,1.60328
1,19,92,0.138244
1,17,92,0.227138
1,15,92,0.14792
1,13,92,0.51323
1,7,92,0.945652
1,4,92,1.79694
1,2,92,2.36822
1,1,92,2.69862
2,20,92,0.014845
2,17,92,0.146499
2,16,92,0.096501
2,15,92,0.168325
2,14,92,0.254838
2,13,92,0.453197
2,10,92,0.589411
2,7,92,0.846963
2,4,92,1.89318
2,2,92,2.17844
2,1,92,2.46612
3,20,92,-0.072132
3,18,92,-0.135195
3,16,92,0.0923281
3,13,92,0.301051
3,11,92,0.37331
3,10,92,0.490668
3,9,92,0.518952
3,8,92,0.695321
3,6,92,0.809036
3,5,92,1.11644
3,4,92,1.45831
3,2,92,1.9761
3,7,96,0.466852
3,1,92,2.45619
4,16,92,-0.0385576
4,13,92,0.293876
4,12,92,0.141288
4,9,92,0.313298
4,5,92,0.789965
4,3,92,0.876266
4,11,97,-0.100464
4,2,92,1.26345
4,1,92,2.11757
1,19,91,0.293906
1,17,91,0.208775
1,15,91,0.311221
1,13,91,0.476423
1,7,91,1.14169
1,4,91,1.79399
1,2,91,2.44236
1,1,91,2.71634
2,20,91,0.0888731
2,17,91,0.136378
2,16,91,0.123485
2,15,91,0.210218
2,14,91,0.277632
2,13,91,0.453988
2,10,91,0.603938
2,7,91,0.932583
2,4,91,1.90356
2,2,91,2.27044
