Down,Distance,Yardline,EP
1,20,99,-1.17069
1,19,99,-1.0434
1,18,99,-0.852967
1,17,99,-1.11361
1,15,99,-0.226278
1,13,99,-0.150361
1,12,99,-0.249905
1,10,99,-0.529749
1,9,99,-0.483622
1,7,99,-0.444744
1,4,99,0.462933
1,3,99,0.361426
1,2,99,-0.0139067
1,1,99,-0.0152094
2,20,99,-1.21499
2,18,99,-1.65861
2,17,99,-1.40124
2,16,99,-1.65994
2,15,99,-1.47631
2,13,99,-1.21962
2,10,99,-0.911855
2,8,99,-0.55844
2,7,99,-0.023434
2,4,99,0.349391
2,3,99,-0.240239
2,2,99,0.1128
2,1,99,0.0388645
3,20,99,-1.58623
3,16,99,-2.04487
3,15,99,-2.25355
3,13,99,-1.93284
3,11,99,-2.05886
3,10,99,-1.81852
3,9,99,-1.78047
3,8,99,-1.57751
3,5,99,-0.842882
3,4,99,-0.0871766
3,2,99,-0.477104
3,1,99,0.0985181
4,17,99,-4.98933
4,16,99,-5.27634
4,15,99,-5.08668
4,14,99,-4.70362
4,13,99,-4.87705
4,12,99,-5.03825
4,9,99,-4.7483
4,8,99,-4.33071
4,7,99,-4.45395
4,5,99,-3.68934
4,3,99,-2.42876
4,1,99,-0.761277
1,20,98,-0.901889
1,19,98,-0.804686
1,18,98,-0.706718
1,17,98,-0.401912
1,15,98,0.13566
1,13,98,-0.294468
1,12,98,0.148283
1,10,98,0.271792
1,9,98,0.155813
1,7,98,0.541031
1,4,98,0.696241
1,3,98,0.523385
1,2,98,0.523703
1,1,98,0.560169
2,20,98,-1.25662
2,18,98,-1.10749
2,17,98,-1.36603
2,16,98,-0.903134
2,15,98,-1.02
2,13,98,-1.0699
2,10,98,-0.360874
2,7,98,-0.205116
2,4,98,0.935626
2,3,98,-0.711396
2,2,98,0.192965
2,1,98,0.345466
3,20,98,-1.58437
3,16,98,-2.08733
3,15,98,-1.94426
3,13,98,-1.78896
3,11,98,-1.89822
3,10,98,-1.3289
3,9,98,-1.8042
3,8,98,-1.59789
3,5,98,-0.395374
3,4,98,-0.0210942
3,2,98,0.155509
3,1,98,0.36706
4,17,98,-5.13601
4,16,98,-4.81844
4,15,98,-4.95305
4,14,98,-4.98209
4,13,98,-5.09303
4,12,98,-4.13547
4,9,98,-4.84908
4,8,98,-4.09511
4,7,98,-4.05268
4,5,98,-3.25276
4,3,98,-2.9188
4,1,98,-0.754617
1,20,97,-0.554417
1,19,97,-0.300224
1,18,97,-0.194482
1,17,97,0.0889277
1,15,97,-0.102864
1,13,97,0.243619
1,12,97,0.37036
1,7,97,0.381342
1,4,97,0.69338
1,3,97,0.563147
1,2,97,0.336433
1,10,97,0.463489
1,1,97,0.320141
2,20,97,-1.55628
2,18,97,-1.19111
2,17,97,-0.89043
2,16,97,-1.01374
2,15,97,-0.673181
2,13,97,-0.658236
2,12,97,-0.607524
2,10,97,-0.587616
2,6,99,-0.225559
1,14,97,-0.212444
2,8,97,-0.10875
2,7,97,-0.165884
1,14,99,-1.05297
2,6,97,0.305588
2,4,97,0.517387
2,3,97,0.163986
2,2,97,0.215437
2,1,97,0.603235
3,20,97,-2.04973
3,16,97,-1.87844
3,15,97,-1.48905
3,13,97,-1.63304
3,11,97,-1.50629
3,10,97,-1.24534
3,9,97,-1.05399
3,8,97,-0.863724
3,5,97,-0.642367
3,4,97,-0.109154
3,2,97,0.642645
3,1,97,0.32749
4,17,97,-4.93092
4,16,97,-4.84526
4,15,97,-4.60012
4,13,97,-4.8733
4,12,97,-4.58318
4,9,97,-4.43736
4,8,97,-4.10709
4,7,97,-3.6412
4,5,97,-2.8779
4,1,97,-0.418656
1,20,96,-0.537409
1,19,96,-0.295564
1,18,96,-0.0562616
1,17,96,-0.384362
1,15,96,0.26339
2,8,98,-0.147402
2,6,98,-0.188032
1,14,96,0.405256
1,13,96,0.181832
1,12,96,0.198658
1,9,96,0.544707
1,7,96,0.736213
1,4,96,0.815901
1,3,96,0.585351
1,2,96,0.29634
1,10,96,0.685708
1,1,96,0.477153
2,20,96,-1.09606
2,18,96,-0.995631
2,17,96,-1.01804
2,16,96,-0.734936
2,15,96,-0.581227
2,13,96,-0.605926
2,12,96,-0.390142
2,10,96,-0.460176
2,7,96,0.162686
1,14,98,0.167137
2,8,96,-0.0467033
2,6,96,0.411983
2,4,96,0.611663
2,3,96,0.461546
2,2,96,0.69933
2,1,96,0.596965
3,20,96,-1.95308
3,16,96,-1.43754
3,13,96,-1.42981
3,11,96,-1.49511
3,10,96,-0.965173
3,9,96,-1.1167
3,8,96,-0.59714
3,5,96,-0.154756
3,4,96,0.0434994
3,2,96,0.474438
3,1,96,0.38543
4,17,96,-4.52929
4,16,96,-4.7875
4,15,96,-5.07307
4,13,96,-4.88604
4,12,96,-4.22595
4,9,96,-4.5009
4,8,96,-4.07784
4,7,96,-3.98725
4,5,96,-3.32878
4,1,96,-0.737679
1,19,95,-0.217472
1,17,95,-0.132734
1,15,95,0.163971
1,13,95,0.386178
1,7,95,0.615196
1,4,95,0.878743
1,2,95,0.689073
1,1,95,0.794489
2,20,95,-0.881921
2,17,95,-0.97745
2,16,95,-0.734
2,15,95,-0.397219
2,14,95,-0.519635
2,13,95,-0.485769
2,10,95,-0.19995
2,9,95,-0.0267274
2,7,95,0.311085
2,4,95,0.76862
2,2,95,0.706075
2,1,95,0.683414
3,20,95,-2.08252
3,18,95,-1.5485
3,16,95,-1.72202
3,13,95,-1.54708
3,11,95,-1.21441
3,10,95,-1.52526
3,9,95,-1.09755
3,8,95,-0.92152
3,6,95,-0.341728
3,5,95,-0.518766
3,4,95,0.188091
3,2,95,0.52823
3,7,99,-1.28167
3,1,95,0.535434
4,16,95,-4.52952
4,13,95,-4.64748
4,12,95,-4.38989
4,9,95,-4.28478
4,5,95,-3.42744
4,3,95,-2.30327
4,2,95,-0.592792
4,1,95,-0.59789
1,19,94,-0.0594203
1,17,94,0.0553224
1,15,94,0.315807
1,13,94,0.255301
1,7,94,0.930165
1,4,94,0.48874
1,2,94,0.817763
1,1,94,0.804777
2,20,94,-0.985439
2,17,94,-0.855808
2,16,94,-0.801458
2,15,94,-0.346864
2,14,94,-0.612718
2,13,94,-0.377456
2,10,94,-0.250356
2,9,94,-0.170195
2,7,94,0.449637
2,4,94,0.818692
2,2,94,0.748715
2,1,94,0.694764
3,20,94,-1.85671
3,18,94,-1.73032
3,16,94,-1.76846
3,13,94,-1.88205
3,11,94,-1.63772
3,10,94,-1.34337
3,9,94,-1.37856
3,8,94,-0.887885
3,6,94,-0.443682
3,5,94,-0.220523
3,4,94,0.274366
3,2,94,0.576779
3,7,98,-1.09291
3,1,94,0.669364
4,18,94,-4.40473
4,16,94,-4.21489
4,13,94,-4.37057
4,12,94,-4.03793
4,9,94,-3.95959
4,5,94,-3.02765
4,3,94,-2.32212
4,1,94,-0.340666
1,19,93,-0.0730589
1,17,93,-0.0101022
1,15,93,0.200271
1,13,93,0.465539
1,7,93,0.962501
1,4,93,0.910374
1,2,93,0.771762
1,1,93,0.804754
2,20,93,-0.927033
2,17,93,-1.05859
2,16,93,-0.728747
2,15,93,-0.116716
2,14,93,-0.465974
2,13,93,-0.418534
2,10,93,-0.190582
2,7,93,0.292221
2,4,93,1.05921
2,2,93,0.834805
2,1,93,0.743946
3,20,93,-1.9557
3,18,93,-1.55624
3,16,93,-1.9123
3,13,93,-1.44302
3,11,93,-1.41586
3,10,93,-1.5001
3,9,93,-1.40676
3,8,93,-1.38194
3,6,93,-0.59759
3,5,93,-0.0991623
3,4,93,0.130249
3,2,93,0.719618
3,7,97,-1.15217
3,1,93,0.646436
4,16,93,-4.41549
4,13,93,-4.35705
4,12,93,-4.20714
4,9,93,-4.01632
4,5,93,-2.5522
4,3,93,-2.14709
4,11,96,-4.52974
4,2,93,-0.81736
4,1,93,-0.66468
1,19,92,-0.183494
1,17,92,0.165304
1,15,92,0.458711
1,13,92,0.19162
1,7,92,0.920427
1,4,92,0.956222
1,2,92,1.04504
1,1,92,1.11089
2,20,92,-0.964585
2,17,92,-0.778672
2,16,92,-0.377198
2,15,92,-0.326737
2,14,92,-0.404253
2,13,92,-0.542602
2,10,92,-0.0333861
2,7,92,0.20503
2,4,92,0.926198
2,2,92,0.932108
2,1,92,0.865388
3,20,92,-1.74232
3,18,92,-1.71794
3,16,92,-1.70955
3,13,92,-1.82843
3,11,92,-1.49958
3,10,92,-1.30583
3,9,92,-1.34909
3,8,92,-0.949542
3,6,92,-0.607012
3,5,92,-0.109237
3,4,92,0.37818
3,2,92,0.752542
3,7,96,-0.791268
3,1,92,0.775202
4,16,92,-4.38813
4,13,92,-4.25441
4,12,92,-4.15643
4,9,92,-3.82905
4,5,92,-2.56772
4,3,92,-1.69374
4,11,97,-4.54286
4,2,92,-0.382706
4,1,92,-0.099872
1,19,91,-0.203139
1,17,91,0.221291
1,15,91,0.650103
1,13,91,0.440552
1,7,91,0.824901
1,4,91,1.01429
1,2,91,1.06398
1,1,91,0.940611
2,20,91,-0.922126
2,17,91,-0.677261
2,16,91,-0.369736
2,15,91,-0.301399
2,14,91,-0.414991
2,13,91,-0.279536
2,10,91,-0.0433539
2,7,91,0.485113
2,4,91,0.909878
2,2,91,0.916642
2,1,91,0.855704
3,20,91,-1.90631
3,18,91,-1.69613
3,16,91,-1.94274
4,18,97,-4.44844
3,13,91,-1.54242
3,11,91,-1.56839
3,10,91,-1.22906
3,9,91,-1.27382
3,8,91,-0.844518
3,6,91,-0.601066
3,5,91,-0.293154
3,4,91,0.11539
3,2,91,0.617753
3,1,91,0.762726
4,16,91,-4.42581
4,13,91,-4.31993
4,12,91,-4.06828
4,9,91,-3.75343
4,5,91,-2.40728
4,3,91,-1.67233
4,1,91,-0.518174
1,19,90,0.00778924
1,17,90,0.182692
1,15,90,0.501635
1,13,90,0.500693
1,7,90,0.830151
1,4,90,0.991315
1,2,90,1.00291
1,1,90,0.926236
1,9,62,1.97485
2,18,90,-0.660936
2,15,90,-0.254869
2,13,90,-0.0677563
2,7,43,2.80645
2,12,90,0.094449
2,7,90,0.387634
2,8,74,0.925372
1,14,72,1.20261
2,6,90,0.506681
4,20,41,-1.44049
2,5,90,0.478144
3,3,19,3.06512
3,17,60,-0.446923
3,19,90,-1.64728
3,16,90,-1.55345
4,7,59,-1.88739
3,15,90,-1.58486
4,18,96,-4.26095
3,13,90,-1.57414
3,6,90,-0.533059
3,1,90,0.769782
3,12,73,-0.584413
4,14,90,-4.07372
4,12,90,-4.05464
4,9,90,-4.12123
4,5,90,-2.99377
4,3,90,-1.6402
4,1,90,-0.0515143
4,14,31,-1.13977
4,6,60,-1.7372
1,20,89,-0.118205
1,13,89,0.629833
4,15,39,-1.77105
1,12,89,0.68298
1,8,61,2.02206
4,10,66,-2.38365
