Down,Distance,Yardline,EP
1,20,99,-1.44905
1,19,99,-1.31312
1,18,99,-1.12759
1,17,99,-1.03148
1,15,99,-1.27122
1,13,99,-0.624703
1,12,99,-0.671343
1,10,99,-0.392779
1,9,99,-0.230427
1,7,99,-0.19185
1,4,99,0.0577061
1,3,99,-0.188985
1,2,99,-0.501071
1,1,99,-0.168899
2,20,99,-1.78377
2,18,99,-2.16428
2,17,99,-1.57653
2,16,99,-2.19605
2,15,99,-2.14866
2,13,99,-1.41961
2,10,99,-1.07401
2,8,99,-0.966618
2,7,99,-0.80979
2,4,99,0.0587346
2,3,99,-0.543297
2,2,99,-0.559978
2,1,99,-0.35901
3,20,99,-2.57092
3,16,99,-2.52355
3,15,99,-2.44645
3,13,99,-2.14214
3,11,99,-2.20952
3,10,99,-2.37208
3,9,99,-2.02869
3,8,99,-1.97669
3,5,99,-1.78478
3,4,99,-0.88127
3,2,99,-0.888538
3,1,99,-0.610969
4,17,99,-4.86359
4,16,99,-4.4027
4,15,99,-4.10403
4,14,99,-3.75054
4,13,99,-3.56949
4,12,99,-4.09571
4,9,99,-3.88028
4,8,99,-3.84586
4,7,99,-3.51082
4,5,99,-3.25744
4,3,99,-3.0205
4,1,99,-1.43722
1,20,98,-1.94596
1,19,98,-0.997751
1,18,98,-0.910831
1,17,98,-0.84054
1,15,98,-0.743853
1,13,98,-0.648182
1,12,98,-0.431287
1,10,98,-0.366754
1,9,98,-0.392271
1,7,98,-0.0470387
1,4,98,0.0780939
1,3,98,-0.442846
1,2,98,-0.620822
1,1,98,-0.580443
2,20,98,-1.81666
2,18,98,-2.11781
2,17,98,-1.62794
2,16,98,-1.85751
2,15,98,-1.97185
2,13,98,-1.14829
2,10,98,-1.20929
2,7,98,-0.746777
2,4,98,-0.138303
2,3,98,-0.571424
2,2,98,-0.389948
2,1,98,-0.226656
3,20,98,-2.56726
3,16,98,-2.41133
3,15,98,-2.85717
3,13,98,-1.62769
3,11,98,-2.13227
3,10,98,-2.41623
3,9,98,-2.22203
3,8,98,-1.76092
3,5,98,-1.40085
3,4,98,-1.0896
3,2,98,-0.695568
3,1,98,-0.741914
4,17,98,-4.74938
4,16,98,-4.89074
4,15,98,-4.59817
4,14,98,-4.2758
4,13,98,-3.12905
4,12,98,-4.02081
4,9,98,-3.59836
4,8,98,-3.62134
4,7,98,-3.90538
4,5,98,-3.24019
4,3,98,-3.04732
4,1,98,-2.54178
1,20,97,-0.970921
1,19,97,-1.18717
1,18,97,-1.05625
1,17,97,-0.77152
1,15,97,-0.815266
1,13,97,-0.608849
1,12,97,-0.422906
1,7,97,-0.174141
1,4,97,0.0654105
1,3,97,-0.165956
1,2,97,-0.169517
1,10,97,-0.588137
1,1,97,0.0574683
2,20,97,-1.50374
2,18,97,-1.67282
2,17,97,-1.55877
2,16,97,-1.95528
2,15,97,-1.64667
2,13,97,-1.39501
2,12,97,-1.29755
2,10,97,-1.21855
2,6,99,-0.63655
1,14,97,-0.486872
2,8,97,-1.00088
2,7,97,-0.568828
1,14,99,-0.952764
2,6,97,-0.778789
2,4,97,0.106194
2,3,97,-0.24551
2,2,97,-0.125267
2,1,97,0.0541354
3,20,97,-2.59271
3,16,97,-2.42766
3,15,97,-2.81809
3,13,97,-2.00281
3,11,97,-1.98216
3,10,97,-2.39462
3,9,97,-1.87205
3,8,97,-2.20114
3,5,97,-1.21121
3,4,97,-1.08953
