Down,Distance,Yardline,EP
1,20,99,-0.877036
1,19,99,-0.465218
1,18,99,-0.146973
1,17,99,-0.545272
1,15,99,-0.0973577
1,13,99,-0.23558
1,12,99,0.20542
1,10,99,0.305802
1,9,99,0.374929
1,7,99,0.465634
1,4,99,0.374849
1,3,99,0.436406
1,2,99,0.367104
1,1,99,0.778431
2,20,99,-1.20658
2,18,99,-1.92992
2,17,99,-0.631456
2,16,99,-1.44642
2,15,99,-1.1786
2,13,99,-0.340772
2,10,99,-0.558822
2,8,99,-0.162262
2,7,99,-0.0814254
2,4,99,0.456258
2,3,99,0.193929
2,2,99,0.332625
2,1,99,0.498021
3,20,99,-2.21168
3,16,99,-1.88161
3,15,99,-2.15371
3,13,99,-1.5166
3,11,99,-1.68472
3,10,99,-1.68284
3,9,99,-1.68064
3,8,99,-1.25264
3,5,99,-1.14346
3,4,99,-0.742461
3,2,99,0.271013
3,1,99,0.260226
4,17,99,-4.75523
4,16,99,-4.42391
4,15,99,-4.39525
4,14,99,-3.43957
4,13,99,-4.04572
4,12,99,-4.21883
4,9,99,-3.13059
4,8,99,-3.0425
4,7,99,-4.03465
4,5,99,-2.95603
4,3,99,-2.45811
4,1,99,-0.832217
1,20,98,-0.547972
1,19,98,-0.166142
1,18,98,-0.0225889
1,17,98,-0.270104
1,15,98,0.240597
1,13,98,0.0868194
1,12,98,0.206059
1,10,98,0.249541
1,9,98,0.785464
1,7,98,0.704553
1,4,98,0.420378
1,3,98,0.554819
1,2,98,0.693433
1,1,98,0.451713
2,20,98,-1.13996
2,18,98,-1.47154
2,17,98,-0.460363
2,16,98,-1.33446
2,15,98,-1.28006
2,13,98,-0.301292
2,10,98,-0.402464
2,7,98,0.297169
2,4,98,0.796785
2,3,98,0.522416
2,2,98,0.216918
2,1,98,0.454113
3,20,98,-2.02589
3,16,98,-1.60192
3,15,98,-1.51626
3,13,98,-1.45531
3,11,98,-1.54838
3,10,98,-1.25187
3,9,98,-0.990069
3,8,98,-1.02243
3,5,98,-0.792926
3,4,98,-0.589436
3,2,98,0.0411788
3,1,98,0.329563
4,17,98,-4.45704
4,16,98,-4.53998
4,15,98,-4.68424
4,14,98,-3.45503
4,13,98,-3.04696
4,12,98,-3.54981
4,9,98,-3.71123
4,8,98,-3.05937
4,7,98,-3.36215
4,5,98,-2.86281
4,3,98,-2.52661
4,1,98,-0.765753
1,20,97,-0.411933
1,19,97,-0.19674
1,18,97,0.0851333
1,17,97,-0.188884
1,15,97,0.224995
1,13,97,0.36626
1,12,97,0.127581
1,7,97,0.29731
1,4,97,0.574603
1,3,97,0.512908
1,2,97,0.77578
1,10,97,0.449586
1,1,97,0.546226
2,20,97,-0.921257
2,18,97,-1.68661
2,17,97,-0.845254
2,16,97,-1.26568
2,15,97,-0.911257
2,13,97,-0.431992
2,12,97,-0.785061
2,10,97,-0.32147
2,6,99,0.125918
1,14,97,-0.234803
2,8,97,-0.0513152
2,7,97,0.222747
1,14,99,-0.417515
2,6,97,0.207882
2,4,97,0.905576
2,3,97,0.517884
2,2,97,0.839072
2,1,97,0.521518
3,20,97,-2.062
3,16,97,-1.72616
3,15,97,-1.90803
3,13,97,-1.4754
3,11,97,-1.89929
3,10,97,-1.56847
3,9,97,-1.47959
3,8,97,-0.929243
3,5,97,-0.860895
3,4,97,-0.546729
3,2,97,0.330953
3,1,97,0.463973
4,17,97,-4.18312
4,16,97,-4.02874
4,15,97,-4.21831
4,13,97,-3.1336
4,12,97,-3.344
4,9,97,-3.21801
4,8,97,-3.14247
4,7,97,-3.35472
4,5,97,-2.30677
4,1,97,-1.91641
1,20,96,-0.329085
1,19,96,-0.30651
1,18,96,-0.150089
1,17,96,0.241419
1,15,96,0.419884
2,8,98,0.30316
2,6,98,0.1898
1,14,96,0.234008
1,13,96,0.0618291
1,12,96,0.353576
1,9,96,0.489105
1,7,96,1.02655
1,4,96,0.936057
1,3,96,0.450151
1,2,96,0.87372
1,10,96,0.528831
1,1,96,0.657802
2,20,96,-0.736699
2,18,96,-1.4754
2,17,96,-0.391107
2,16,96,-0.768864
2,15,96,-0.762766
2,13,96,-0.238285
2,12,96,-0.835295
2,10,96,0.344052
2,7,96,0.33757
