Down,Distance,Yardline,EP
1,20,99,1.0341
1,19,99,1.12355
1,18,99,1.34008
1,17,99,1.61188
1,15,99,1.32524
1,13,99,1.40885
1,12,99,1.49121
1,10,99,1.37702
1,9,99,1.59539
1,7,99,1.64117
1,4,99,1.67296
1,3,99,1.44726
1,2,99,1.38873
1,1,99,1.66167
2,20,99,0.841155
2,18,99,0.854039
2,17,99,1.18708
2,16,99,0.712056
2,15,99,0.944377
2,13,99,1.3294
2,10,99,1.29548
2,8,99,1.47144
2,7,99,1.32568
2,4,99,1.87312
2,3,99,1.48598
2,2,99,1.61938
2,1,99,1.37904
3,20,99,0.347822
3,16,99,0.519894
3,15,99,0.743157
3,13,99,1.06112
3,11,99,0.939305
3,10,99,0.743243
3,9,99,1.11746
3,8,99,0.813437
3,5,99,1.16948
3,4,99,1.45463
3,2,99,1.26306
3,1,99,1.49859
4,17,99,0.260389
4,16,99,0.225377
4,15,99,0.0701102
4,14,99,0.331062
4,13,99,0.27413
4,12,99,0.473009
4,9,99,0.648777
4,8,99,0.338506
4,7,99,0.584456
4,5,99,0.761768
4,3,99,0.806279
4,1,99,1.01814
1,20,98,1.33676
1,19,98,1.2138
1,18,98,1.3031
1,17,98,1.34587
1,15,98,0.987896
1,13,98,1.50875
1,12,98,1.35397
1,10,98,1.57103
1,9,98,1.66312
1,7,98,1.36051
1,4,98,1.83867
1,3,98,1.82521
1,2,98,1.67894
1,1,98,1.65187
2,20,98,0.766978
2,18,98,0.874971
2,17,98,1.28689
2,16,98,0.680119
2,15,98,1.02582
2,13,98,1.30812
2,10,98,1.27452
2,7,98,1.4559
2,4,98,1.79602
2,3,98,1.51249
2,2,98,1.59756
2,1,98,1.67104
3,20,98,0.456967
3,16,98,0.631994
3,15,98,0.311582
3,13,98,0.980797
3,11,98,0.853924
3,10,98,0.948692
3,9,98,1.08521
3,8,98,0.877184
3,5,98,0.992652
3,4,98,1.32509
3,2,98,1.6201
3,1,98,1.56286
4,17,98,0.318284
4,16,98,0.156158
4,15,98,-0.0646796
4,14,98,0.592992
4,13,98,0.556053
4,12,98,0.375125
4,9,98,0.58582
4,8,98,0.361826
4,7,98,0.659223
4,5,98,0.671785
4,3,98,1.08742
4,1,98,1.30581
1,20,97,1.27097
1,19,97,0.906678
1,18,97,1.30474
1,17,97,1.42592
1,15,97,1.41408
1,13,97,1.52891
1,12,97,1.65725
1,7,97,1.74333
1,4,97,1.9039
1,3,97,1.63134
1,2,97,1.81043
1,10,97,1.54706
1,1,97,1.88361
2,20,97,1.0121
2,18,97,0.945764
2,17,97,1.19758
2,16,97,0.888379
2,15,97,0.938418
2,13,97,1.56027
2,12,97,1.29245
2,10,97,1.36933
2,6,99,1.45051
1,14,97,1.52676
2,8,97,1.44943
2,7,97,1.48164
1,14,99,1.51433
2,6,97,1.45645
2,4,97,1.84199
2,3,97,1.68361
2,2,97,1.63686
2,1,97,1.7242
3,20,97,0.564776
3,16,97,0.694114
3,15,97,0.510981
3,13,97,1.08509
3,11,97,0.879018
3,10,97,0.810321
3,9,97,0.971549
3,8,97,0.998058
3,5,97,0.993428
3,4,97,1.58209
3,2,97,1.58453
3,1,97,1.73191
4,17,97,0.286983
4,16,97,0.0373524
4,15,97,0.171823
4,13,97,0.643128
4,12,97,0.574253
4,9,97,0.710146
4,8,97,0.810644
4,7,97,0.606741
4,5,97,0.709913
4,1,97,0.990273
1,20,96,1.03776
1,19,96,1.18845
1,18,96,1.52827
1,17,96,1.57771
1,15,96,1.25782
2,8,98,1.4723
2,6,98,1.59205
1,14,96,1.58219
1,13,96,1.67541
1,12,96,1.35279
1,9,96,1.69109
1,7,96,1.5666
1,4,96,1.79976
1,3,96,1.84844
1,2,96,1.64268
1,10,96,1.70203
1,1,96,1.80226
2,20,96,0.958441
2,18,96,0.891891
2,17,96,1.19492
2,16,96,0.675022
2,15,96,0.864619
2,13,96,1.49326
2,12,96,1.17007
2,10,96,1.40014
2,7,96,1.46285
1,14,98,1.41972
2,8,96,1.59052
2,6,96,1.61798
2,4,96,1.98249
2,3,96,1.62826
2,2,96,1.77356
2,1,96,1.83819
3,20,96,0.555441
3,16,96,0.476458
3,13,96,1.29672
3,11,96,1.09269
3,10,96,0.69076
3,9,96,1.29112
3,8,96,1.13616
3,5,96,1.43197
3,4,96,1.59004
3,2,96,1.5895
3,1,96,1.69381
4,17,96,0.27041
4,16,96,0.219073
4,15,96,-0.12437
4,13,96,0.379584
4,12,96,0.332366
4,9,96,0.699395
4,8,96,0.539955
4,7,96,0.491095
4,5,96,0.908964
4,1,96,1.27922
1,19,95,1.41622
1,17,95,1.52727
1,15,95,1.25167
1,13,95,1.67012
1,7,95,1.81632
1,4,95,1.95938
1,2,95,1.74695
1,1,95,2.0046
2,20,95,1.07362
2,17,95,1.30825
2,16,95,0.865517
2,15,95,1.18913
2,14,95,1.53603
2,13,95,1.43112
2,10,95,1.4775
2,9,95,1.4742
2,7,95,1.38394
2,4,95,1.94915
2,2,95,1.73372
2,1,95,1.658
3,20,95,0.557593
3,18,95,0.621785
3,16,95,0.608195
3,13,95,1.04991
3,11,95,1.00909
3,10,95,0.787591
3,9,95,0.891319
3,8,95,1.28468
3,6,95,1.38011
3,5,95,1.3812
3,4,95,1.3857
3,2,95,1.49328
3,7,99,0.838196
3,1,95,1.61698
4,16,95,0.0414719
4,13,95,0.477725
4,12,95,0.256629
4,9,95,0.446876
4,5,95,1.00087
4,3,95,0.960741
4,2,95,1.08854
4,1,95,1.23613
1,19,94,1.31502
1,17,94,1.51572
1,15,94,1.64208
1,13,94,1.67768
1,7,94,1.7612
1,4,94,1.81167
1,2,94,1.83435
1,1,94,1.60113
2,20,94,0.944675
2,17,94,1.10393
2,16,94,0.843975
2,15,94,0.913987
2,14,94,1.57046
2,13,94,1.40453
2,10,94,1.56254
2,9,94,1.72661
2,7,94,1.68288
