Down,Distance,Yardline,EP
1,20,99,-1.12401
1,19,99,-0.566587
1,18,99,-0.368199
1,17,99,-0.553993
1,15,99,-0.1357
1,13,99,-0.0314018
1,12,99,0.189971
1,10,99,0.533184
1,9,99,0.230187
1,7,99,0.334335
1,4,99,0.0594074
1,3,99,0.221719
1,2,99,0.423593
1,1,99,0.389022
2,20,99,-1.23841
2,18,99,-1.64986
2,17,99,-1.32619
2,16,99,-1.75975
2,15,99,-1.60184
2,13,99,-0.518868
2,10,99,-0.41595
2,8,99,-0.460545
2,7,99,-0.102176
2,4,99,0.515543
2,3,99,0.00203165
2,2,99,0.0328542
2,1,99,0.261016
3,20,99,-2.36354
3,16,99,-2.20625
3,15,99,-2.95659
3,13,99,-1.48825
3,11,99,-1.99377
3,10,99,-1.64191
3,9,99,-1.18975
3,8,99,-1.69041
3,5,99,-1.19687
3,4,99,-0.72098
3,2,99,-0.143968
3,1,99,-0.0458531
4,17,99,-4.25222
4,16,99,-4.52058
4,15,99,-4.74201
4,14,99,-3.83718
4,13,99,-3.77157
4,12,99,-4.00814
4,9,99,-3.25791
4,8,99,-3.75635
4,7,99,-3.08975
4,5,99,-2.83003
4,3,99,-2.91105
4,1,99,-1.05649
1,20,98,-1.05266
1,19,98,-0.527149
1,18,98,-0.228248
1,17,98,0.0861801
1,15,98,-0.0449887
1,13,98,-0.0918196
1,12,98,-0.0176577
1,10,98,0.400406
1,9,98,0.804501
1,7,98,0.430891
1,4,98,0.618487
1,3,98,0.506141
1,2,98,0.29587
1,1,98,0.0866592
2,20,98,-1.33084
2,18,98,-1.53505
2,17,98,-0.845256
2,16,98,-1.89729
2,15,98,-1.50826
2,13,98,-0.609568
2,10,98,-0.38665
2,7,98,-0.35733
2,4,98,0.627442
2,3,98,0.0480584
2,2,98,0.298185
2,1,98,0.247799
3,20,98,-2.1965
3,16,98,-2.25258
3,15,98,-2.36438
3,13,98,-1.18976
3,11,98,-1.84697
3,10,98,-1.10451
3,9,98,-1.51444
3,8,98,-1.58681
3,5,98,-0.786624
3,4,98,-0.566573
3,2,98,-0.563923
3,1,98,-0.0895831
4,17,98,-4.28882
4,16,98,-4.52351
4,15,98,-4.67495
4,14,98,-4.02952
4,13,98,-2.87447
4,12,98,-3.63475
4,9,98,-3.08717
4,8,98,-3.60063
4,7,98,-3.5042
4,5,98,-2.19023
4,3,98,-2.0665
4,1,98,-2.15994
1,20,97,-0.726828
1,19,97,-0.550352
1,18,97,-0.0381446
1,17,97,-0.305092
1,15,97,-0.315587
1,13,97,-0.0840888
1,12,97,0.388483
1,7,97,0.789972
1,4,97,0.712635
1,3,97,0.226852
1,2,97,0.390363
