Down,Distance,Yardline,EP
1,1,1,6.323817690959277
1,1,33,4.185336600290611
1,1,45,3.9991362339351326
1,1,50,3.736488461494446
1,2,2,6.19331968748934
1,2,14,5.471995470870752
1,3,3,6.037537582189905
1,3,35,4.036426261300221
1,4,4,5.853893943852497
1,4,5,5.8921775979106314
1,5,5,5.692409003057417
1,5,6,5.591362804033754
1,5,7,5.488829272624571
1,5,8,5.381481702032033
1,5,9,4.728593210625695
1,5,10,5.207224854719243
1,5,11,5.110526330757421
1,5,12,5.22881582089758
1,5,13,5.284442949215493
1,5,14,5.065760097879684
1,5,15,5.254826181859244
1,5,16,5.070650420995662
1,5,17,4.961357347550802
1,5,18,4.631827058779891
1,5,19,4.286979988742463
1,5,20,4.768855791558356
1,5,21,4.6763269029809935
1,5,22,3.819715655845357
1,5,23,4.446401296620024
1,5,24,4.044179245751972
1,5,25,4.080821444759042
1,5,26,4.26667545674718
1,5,27,4.129262397395602
1,5,28,4.107767937590048
1,5,29,3.5291265692697684
1,5,30,4.2072125957541475
1,5,31,3.827524182124762
1,5,32,3.9365998904104345
1,5,33,3.9232957990607247
1,5,34,3.373286644249012
1,5,35,3.292807460618091
1,5,36,3.356161693192553
1,5,37,3.4390247089206243
1,5,38,3.377586386015173
1,5,39,3.2019376958487555
1,5,40,3.4948412163648754
1,5,41,2.710459858173463
1,5,42,3.4065059913089497
1,5,43,2.8595884501410183
1,5,44,3.251252266614756
1,5,45,3.0243817764348933
1,5,46,3.028502000553999
1,5,47,2.912543563353312
1,5,48,2.9599150860643326
1,5,49,2.8811852160142735
1,5,50,2.963899051731763
1,5,51,2.6721605893108062
1,5,52,1.8292478675915238
1,5,53,2.7889856621955653
1,5,54,2.573495700847291
1,5,55,1.9467150827636943
1,5,56,2.6365656029277793
1,5,57,2.5793317279894836
1,5,58,2.389237306413374
1,5,59,2.240151630312374
1,5,60,1.9636603985971306
1,5,61,2.3602644542697817
1,5,62,1.8977110399864614
1,5,63,2.2915116327349097
1,5,64,2.155600639001932
1,5,65,2.483529910289993
1,5,66,1.7428441827185452
1,5,67,1.9017819510384772
1,5,68,1.6079725006517644
1,5,69,1.5471169868445334
1,5,70,1.637683872822284
1,5,71,1.7289336566347628
1,5,72,1.4917223751544952
1,5,73,2.013289174918706
1,5,74,1.442478796467185
1,5,75,1.392154882865725
1,5,76,0.36660885624587536
1,5,77,0.9701669545999417
1,5,78,1.3107651604805142
1,5,79,1.2158964613918215
1,5,80,0.6936830878257751
1,5,81,0.6562563525512815
1,5,82,0.12393400771543384
1,5,84,1.104704761877656
1,5,86,0.8606988587416708
1,5,87,0.26879755686968565
1,5,88,0.22877571173012257
1,5,90,0.672815416706726
1,5,91,0.4638790306635201
1,5,93,0.7963619728107005
1,5,94,0.5273024474736303
1,6,6,5.539366389062221
1,6,17,2.7435406551486485
1,6,55,2.710872617783025
1,7,7,5.41196264152896
1,7,15,4.8252277268329635
1,7,72,1.8224204406142235
1,8,8,5.339546049137993
1,8,15,4.856743480078876
1,8,19,5.075619972776622
1,8,39,3.3866804442368448
1,8,51,2.3553479340625927
1,8,56,2.350204097572714
1,8,63,2.365777218248695
1,8,70,1.8224348076619208
1,8,90,0.6012992567848414
1,9,9,5.103231665629074
1,9,31,3.18412834656192
1,9,44,3.3231459833914414
1,9,55,2.660729621304199
1,9,96,0.40691162925213575
1,10,10,4.974139442234508
1,10,11,4.9519724686556605
1,10,12,4.971078782798606
1,10,13,4.956491116990693
1,10,14,4.917272762369372
1,10,15,4.855166985369964
1,10,16,4.785774899300599
1,10,17,4.7451084628987426
1,10,18,4.6938067287945575
