Down,Distance,Yardline,EP
3,18,94,-1.81977
3,11,91,-1.6018
3,9,92,-1.52391
3,11,97,-1.88015
3,13,99,-1.68626
3,6,93,-0.775798
3,5,92,-0.306856
2,25,99,0
2,1,89,0.871947
3,8,96,-0.802226
3,5,93,-0.433709
3,4,92,0.183678
4,17,98,-3.08897
4,12,96,-2.30108
4,3,90,-1.85305
3,1,89,0.713555
4,1,89,-0.343643
1,19,88,0.100199
2,28,97,0
1,17,88,0.535692
1,15,88,0.535153
2,17,90,-0.539047
1,13,88,0.813924
2,20,95,-1.05468
2,22,98,0
2,17,94,-0.92413
2,16,93,-1.01893
2,13,93,-0.343493
2,14,95,-0.743981
2,13,94,-0.457449
1,4,88,1.22182
2,4,90,0.895751
1,1,88,0.94422
2,2,89,1.07005
3,22,98,0
3,13,92,-1.15171
3,10,93,-1.39022
3,9,95,-1.58655
3,5,91,-0.491082
3,4,90,0.0666721
3,9,96,-1.62624
3,2,89,0.727625
3,4,91,0.110368
4,17,96,-2.40442
4,16,95,-3.91621
4,17,97,-3.50005
4,12,95,-2.82407
4,16,99,-3.22164
4,2,93,-0.810319
4,11,96,-2.80698
4,5,91,-2.07461
4,3,89,-1.39132
3,1,88,0.836013
4,5,92,-2.02163
4,9,96,-2.25545
4,1,88,-0.26907
1,19,87,0.0181283
1,17,87,0.221954
2,27,97,0
1,15,87,0.583534
2,20,92,-0.893561
2,27,99,0
1,13,87,0.317113
2,20,96,-1.04372
2,13,90,-0.32011
2,18,96,-1.08468
2,15,93,-0.760904
2,10,90,-0.226392
2,15,95,-0.650057
2,16,97,-1.22089
2,15,96,-0.507357
1,4,87,1.26961
2,12,96,-0.633307
1,2,87,1.02169
1,1,87,1.11267
2,9,95,-0.341207
2,2,88,0.900633
3,28,95,0
3,27,95,0
3,13,97,-1.43744
3,8,93,-0.979138
3,10,95,-1.43117
3,5,90,-0.201077
3,6,91,-0.420828
3,9,94,-0.752138
2,1,87,1.04815
3,2,88,0.759342
3,8,94,-0.548684
3,6,92,-0.460087
4,16,98,-2.8405
4,3,88,-1.81075
3,1,87,0.940367
4,2,92,-1.00823
4,11,97,-3.04567
4,1,87,-0.249444
2,29,95,0
1,19,86,-0.169317
2,27,94,0
2,24,92,0
1,17,86,0.346246
2,27,96,0
1,15,86,0.820772
1,13,86,0.450501
2,14,90,-0.188375
2,10,91,0.0942348
1,4,86,1.13851
2,10,92,0.267866
1,2,86,1.1365
2,3,87,1.02407
1,1,86,1.14556
2,4,89,0.898513
2,9,94,-0.277998
2,2,87,1.09001
3,27,94,0
3,22,96,0
3,10,90,-1.0717
3,9,90,-1.1949
3,13,96,-1.94288
3,9,93,-1.34106
3,6,90,-0.525376
3,10,94,-0.441874
2,1,86,1.11648
3,2,87,0.6067
3,4,89,0.118886
4,5,89,-1.63468
3,1,86,0.81177
4,5,90,-1.55677
4,1,86,-0.492875
1,19,85,0.228843
2,23,89,0
2,23,90,0
1,17,85,0.729066
2,27,95,0
2,20,89,-0.706512
1,15,85,0.530283
2,20,90,-0.878135
2,23,93,0
1,13,85,1.02136
2,23,95,0
2,22,96,0
2,20,94,-1.1806
2,13,89,-0.24312
2,17,97,-1.11467
1,4,85,1.03097
2,7,89,0.334831
1,2,85,1.45196
1,1,85,1.10651
2,4,88,0.997286
2,2,86,1.01875
3,28,94,0
