Down,Distance,Yardline,EP
4,2,92,-1.00823
4,1,92,-0.315282
1,19,91,-0.523557
1,17,91,-0.486865
1,15,91,0.245884
1,13,91,0.214369
1,7,91,0.748886
1,4,91,0.775845
1,2,91,0.7224
1,1,91,0.908709
2,20,91,-1.18855
2,17,91,-1.00189
2,16,91,-1.02401
2,15,91,-0.730722
2,14,91,-0.751922
2,13,91,-0.704862
2,10,91,-0.0960234
2,7,91,0.245717
2,4,91,0.848335
2,2,91,0.770178
2,1,91,0.70312
3,20,91,-2.4305
3,18,91,-2.12351
3,16,91,-2.15445
4,18,97,-4.87734
3,13,91,-2.16514
3,11,91,-1.94201
3,10,91,-1.63436
3,9,91,-1.63761
3,8,91,-1.12266
3,6,91,-0.588308
3,5,91,-0.491082
3,4,91,0.110368
3,2,91,0.566911
3,1,91,0.531269
4,16,91,-4.49315
4,13,91,-4.39464
4,12,91,-4.53062
4,9,91,-4.03675
4,5,91,-2.94663
4,3,91,-2.13827
4,1,91,-0.541821
1,19,90,-0.215607
1,17,90,-0.120878
1,15,90,0.392379
1,13,90,0.248005
1,7,90,0.687305
1,4,90,0.947315
1,2,90,0.892878
1,1,90,0.768311
1,9,62,1.90838
2,18,90,-1.05838
2,15,90,-0.48642
2,13,90,-0.52389
2,7,43,2.17517
2,12,90,-0.263053
2,7,90,0.313886
2,8,74,0.781606
1,14,72,1.12096
2,6,90,0.458378
4,20,41,-2.13163
2,5,90,0.303468
3,3,19,3.40506
3,17,60,-0.889604
3,19,90,-2.24279
3,16,90,-2.41701
4,7,59,-2.02364
3,15,90,-1.75197
4,18,96,-4.70544
3,13,90,-2.0603
3,6,90,-0.525376
3,1,90,0.646791
3,12,73,-1.12596
4,14,90,-4.36394
4,12,90,-4.29693
4,9,90,-4.13036
4,5,90,-2.56033
4,3,90,-1.85305
4,1,90,-0.151999
4,14,31,-1.56854
4,6,60,-1.92173
1,20,89,-0.448837
1,13,89,0.298389
4,15,39,-2.56069
1,12,89,0.37801
1,8,61,2.08648
4,10,66,-2.70643
1,11,89,0.560216
2,18,57,-0.0273441
1,18,75,0.843244
1,9,89,0.632734
4,10,38,-1.9924
1,8,89,0.717217
1,4,89,0.793696
1,1,89,1.00831
1,9,57,2.22525
2,18,89,-0.918199
