Down,Distance,Yardline,EP
1,20,99,-1.08241
1,19,99,-1.01473
1,18,99,-0.149069
1,17,99,-0.618572
1,15,99,-0.241786
1,13,99,-0.114598
1,12,99,-0.1645
1,10,99,0.115781
1,9,99,-0.0403083
1,7,99,-0.18344
1,4,99,-0.0233987
1,3,99,-0.342627
1,2,99,0.270144
1,1,99,0.0363309
2,20,99,-1.34269
2,18,99,-1.6945
2,17,99,-0.92105
2,16,99,-1.17034
2,15,99,-1.61598
2,13,99,-0.602864
2,10,99,-0.505331
2,8,99,-0.471005
2,7,99,-0.477713
2,4,99,0.403057
2,3,99,-0.527311
2,2,99,0.0276981
2,1,99,0.125079
3,20,99,-2.20207
3,16,99,-1.92972
3,15,99,-2.58621
3,13,99,-1.43876
3,11,99,-1.5595
3,10,99,-1.50215
3,9,99,-1.66953
3,8,99,-1.31995
3,5,99,-0.962278
3,4,99,-0.456481
3,2,99,-0.47943
3,1,99,-0.251848
4,17,99,-4.19931
4,16,99,-4.01723
4,15,99,-3.93768
4,14,99,-3.52965
4,13,99,-3.01759
4,12,99,-3.75002
4,9,99,-2.53578
4,8,99,-2.96822
4,7,99,-3.4824
4,5,99,-2.49126
4,3,99,-1.65988
4,1,99,-1.55732
1,20,98,-1.18321
1,19,98,-0.798743
1,18,98,-0.262648
1,17,98,-0.394149
1,15,98,-0.244332
1,13,98,-0.155611
1,12,98,-0.42849
1,10,98,-0.135928
1,9,98,0.0968933
1,7,98,-0.216638
1,4,98,0.208741
1,3,98,-0.108843
1,2,98,0.13527
1,1,98,0.0135645
2,20,98,-1.45242
2,18,98,-1.80813
2,17,98,-1.21414
2,16,98,-1.44124
2,15,98,-1.29357
2,13,98,-0.809598
2,10,98,-0.43995
2,7,98,-0.338169
2,4,98,0.11852
2,3,98,-0.303274
2,2,98,0.167205
2,1,98,-0.0301412
3,20,98,-2.1606
3,16,98,-1.99487
3,15,98,-2.29712
3,13,98,-1.2448
3,11,98,-1.82393
3,10,98,-1.2329
3,9,98,-1.41952
3,8,98,-1.73508
3,5,98,-1.13403
3,4,98,-0.742392
3,2,98,-0.503761
3,1,98,-0.119168
4,17,98,-3.93859
4,16,98,-4.10359
4,15,98,-3.94698
4,14,98,-2.89781
4,13,98,-3.14364
4,12,98,-3.7628
4,9,98,-2.88472
4,8,98,-2.73471
4,7,98,-2.89748
4,5,98,-2.69702
4,3,98,-2.71377
4,1,98,-1.33504
1,20,97,-0.72324
1,19,97,-0.598245
1,18,97,-0.608315
1,17,97,-0.495549
1,15,97,-0.230566
1,13,97,-0.104148
1,12,97,-0.0988024
1,7,97,-0.098068
1,4,97,0.062226
1,3,97,0.0981048
1,2,97,0.237841
1,10,97,0.0970527
1,1,97,0.102962
2,20,97,-1.12402
2,18,97,-1.52497
2,17,97,-1.03853
2,16,97,-1.16865
2,15,97,-1.20043
2,13,97,-0.387823
2,12,97,-0.884841
2,10,97,-0.536563
2,6,99,-0.502238
1,14,97,-0.121728
2,8,97,-0.36318
2,7,97,-0.226363
1,14,99,-0.303364
2,6,97,-0.0992445
2,4,97,0.355495
2,3,97,-0.0416279
2,2,97,-0.017079
2,1,97,0.0914033
3,20,97,-1.81124
3,16,97,-1.76772
3,15,97,-2.24642
3,13,97,-0.974691
3,11,97,-1.41611
3,10,97,-1.29629
3,9,97,-1.44793
3,8,97,-1.32174
3,5,97,-0.989523
3,4,97,-0.783357
3,2,97,-0.0636199
3,1,97,-0.249796
4,17,97,-4.13208
4,16,97,-3.8568
4,15,97,-3.77207
4,13,97,-3.26756
4,12,97,-3.33463
4,9,97,-3.22262
4,8,97,-3.60198
4,7,97,-3.34834
4,5,97,-2.60594
4,1,97,-1.23085
1,20,96,-0.982942
1,19,96,-0.181185
1,18,96,-0.606906
1,17,96,0.0231602
1,15,96,-0.42572
2,8,98,-0.638267
2,6,98,-0.462854
1,14,96,0.0809829
1,13,96,-0.274356
1,12,96,-0.161586
1,9,96,0.00417801
1,7,96,0.0882211
1,4,96,-0.0861648
1,3,96,0.246085
1,2,96,0.209968
1,10,96,0.110035
1,1,96,0.206493
2,20,96,-0.894504
2,18,96,-1.73885
2,17,96,-0.760043
2,16,96,-1.14891
2,15,96,-1.35219
2,13,96,-0.475171
2,12,96,-0.721327
2,10,96,-0.483402
2,7,96,-0.235734
1,14,98,-0.521154
2,8,96,-0.0394019
2,6,96,-0.17591
2,4,96,0.512065
2,3,96,-0.0590743
2,2,96,0.0603168
2,1,96,0.436658
3,20,96,-1.96496
3,16,96,-1.69431
3,13,96,-1.46875
3,11,96,-1.55073
3,10,96,-1.2738
3,9,96,-1.20626
3,8,96,-1.07215
3,5,96,-0.916116
3,4,96,-0.935267
3,2,96,-0.447634
3,1,96,-0.00987811
4,17,96,-3.89656
4,16,96,-3.78666
4,15,96,-3.8111
4,13,96,-2.78901
4,12,96,-3.32604
4,9,96,-2.36642
4,8,96,-3.31784
4,7,96,-3.50534
4,5,96,-2.11864
4,1,96,-1.01686
1,19,95,-0.242757
1,17,95,-0.457336
1,15,95,-0.072979
1,13,95,0.0339196
1,7,95,0.108564
1,4,95,0.531901
1,2,95,0.267308
1,1,95,0.28873
2,20,95,-1.02847
2,17,95,-0.763192
2,16,95,-1.39427
2,15,95,-0.9413
2,14,95,-0.631028
2,13,95,-0.424238
2,10,95,-0.392333
2,9,95,-0.12891
2,7,95,0.0180992
2,4,95,0.510653
2,2,95,0.409897
2,1,95,0.204554
3,20,95,-1.7842
3,18,95,-2.37189
3,16,95,-1.91886
3,13,95,-1.45965
3,11,95,-1.36929
3,10,95,-1.39033
3,9,95,-1.2016
3,8,95,-0.710403
3,6,95,-1.05563
3,5,95,-0.381813
3,4,95,-0.661341
3,2,95,-0.0939922
3,7,99,-1.9457
3,1,95,0.104804
4,16,95,-3.94313
4,13,95,-3.1915
4,12,95,-3.34493
4,9,95,-2.81683
4,5,95,-2.29156
4,3,95,-2.13999
4,2,95,-1.5594
4,1,95,-1.37588
1,19,94,-0.343052
1,17,94,-0.389679
1,15,94,0.0909369
1,13,94,0.321957
1,7,94,0.3136
1,4,94,0.466133
1,2,94,0.54499
1,1,94,0.533862
2,20,94,-0.76732
2,17,94,-0.802379
2,16,94,-1.05093
2,15,94,-1.0537
2,14,94,-0.715887
2,13,94,-0.329814
2,10,94,-0.315245
2,9,94,-0.181171
2,7,94,-0.0352132
2,4,94,0.39881
2,2,94,0.192787
2,1,94,0.150058
3,20,94,-1.8533
3,18,94,-2.08814
3,16,94,-1.80594
3,13,94,-1.05693
3,11,94,-1.20935
3,10,94,-1.19331
3,9,94,-1.28805
3,8,94,-1.02508
3,6,94,-0.890977
3,5,94,-0.486987
3,4,94,-0.628095
3,2,94,-0.21165
3,7,98,-1.78546
3,1,94,0.0322998
4,18,94,-4.02403
4,16,94,-3.79521
4,13,94,-3.05431
4,12,94,-2.9772
4,9,94,-3.2254
4,5,94,-1.88206
4,3,94,-2.0161
4,1,94,-1.33158
1,19,93,-0.36683
1,17,93,-0.212084
1,15,93,0.133783
1,13,93,-0.0449408
1,7,93,0.241558
1,4,93,0.267132
1,2,93,0.474212
1,1,93,0.478244
2,20,93,-0.928577
2,17,93,-0.766711
2,16,93,-0.934437
2,15,93,-0.992677
2,14,93,-0.522552
2,13,93,-0.412682
2,10,93,-0.429375
2,7,93,-0.228604
2,4,93,0.415833
2,2,93,0.423237
2,1,93,0.313434
3,20,93,-1.70594
3,18,93,-1.98686
3,16,93,-1.35974
3,13,93,-1.32208
3,11,93,-1.38427
3,10,93,-0.925022
3,9,93,-1.06853
3,8,93,-1.37396
3,6,93,-0.590295
3,5,93,-0.766681
3,4,93,-0.379467
3,2,93,-0.0866229
3,7,97,-1.69186
3,1,93,0.183506
4,16,93,-3.75186
4,13,93,-2.26665
4,12,93,-3.15421
4,9,93,-3.1485
4,5,93,-2.43022
4,3,93,-2.04882
4,11,96,-3.8477
4,2,93,-2.00095
4,1,93,-1.6583
1,19,92,-0.139805
1,17,92,0.131778
1,15,92,0.0906118
1,13,92,-0.318176
1,7,92,0.300435
1,4,92,0.696987
1,2,92,0.582625
1,1,92,0.717255
2,20,92,-0.83555
2,17,92,-0.657123
2,16,92,-0.684921
2,15,92,-0.751354
2,14,92,-0.551688
2,13,92,-0.535612
2,10,92,-0.317983
2,7,92,0.0358822
2,4,92,0.567024
2,2,92,0.434656
2,1,92,0.423206
3,20,92,-1.74211
3,18,92,-2.00715
3,16,92,-1.47995
3,13,92,-1.04267
3,11,92,-1.28781
3,10,92,-1.06213
3,9,92,-1.26537
3,8,92,-0.997046
3,6,92,-0.844147
3,5,92,-0.481913
3,4,92,-0.23041
3,2,92,0.28112
3,7,96,-1.25592
3,1,92,0.10081
4,16,92,-3.7418
4,13,92,-2.51981
4,12,92,-3.26811
4,9,92,-3.05286
4,5,92,-2.51411
4,3,92,-2.33951
4,11,97,-3.34186
4,2,92,-1.34446
4,1,92,-1.01224
1,19,91,-0.39712
1,17,91,0.231372
1,15,91,0.389689
1,13,91,0.315409
1,7,91,0.552028
1,4,91,0.621006
1,2,91,0.56749
1,1,91,0.517673
2,20,91,-0.660953
2,17,91,-0.591808
2,16,91,-0.864532
2,15,91,-0.659587
2,14,91,-0.31583
2,13,91,-0.189565
2,10,91,-0.325261
2,7,91,0.0992985
2,4,91,0.622051
2,2,91,0.495235
2,1,91,0.3034
3,20,91,-1.75115
3,18,91,-2.48683
3,16,91,-1.70796
4,18,97,-4.16277
3,13,91,-1.23757
3,11,91,-1.26876
3,10,91,-0.882622
3,9,91,-1.11161
3,8,91,-0.810358
3,6,91,-0.756526
3,5,91,-0.30199
3,4,91,-0.281893
3,2,91,0.236672
3,1,91,0.235501
4,16,91,-3.68071
4,13,91,-2.67504
4,12,91,-3.13153
4,9,91,-2.75481
4,5,91,-1.40867
4,3,91,-1.97576
4,1,91,-1.2132
1,19,90,0.0115157
1,17,90,-0.0351831
1,15,90,0.251773
1,13,90,0.448283
1,7,90,0.47754
1,4,90,0.706283
1,2,90,0.663446
1,1,90,0.586626
1,9,62,1.68997
2,18,90,-1.06017
2,15,90,-0.373186
2,13,90,0.0108077
2,7,43,1.80558
2,12,90,-0.480186
2,7,90,0.12578
2,8,74,0.785875
1,14,72,0.935908
2,6,90,0.0925747
4,20,41,-1.45225
2,5,90,-0.0259656
3,3,19,2.64653
3,17,60,-0.310248
3,19,90,-1.85211
3,16,90,-1.46605
4,7,59,-0.661843
3,15,90,-1.34111
4,18,96,-4.31827
3,13,90,-0.722708
3,6,90,-0.702866
3,1,90,0.242388
3,12,73,-0.451516
4,14,90,-2.71061
4,12,90,-2.6411
4,9,90,-2.33637
4,5,90,-1.98143
4,3,90,-1.25731
4,1,90,-0.987917
4,14,31,-0.781121
4,6,60,-0.845995
1,20,89,-0.623036
1,13,89,0.4394
4,15,39,-1.22901
1,12,89,0.345711
1,8,61,1.32693
4,10,66,-1.34686
1,11,89,-0.132805
2,18,57,0.39935
1,18,75,0.544042
1,9,89,0.396469
4,10,38,-0.654736
1,8,89,0.563688
1,4,89,0.807387
1,1,89,0.689063
1,9,57,1.7212
2,18,89,-1.23254
2,15,89,-0.346329
2,13,89,-0.00470728
2,7,36,2.07521
2,12,89,-0.273219
2,7,89,0.202567
2,8,55,1.25025
1,14,75,1.15231
2,6,89,0.272236
4,20,42,-1.33102
2,5,89,-0.0838206
2,4,89,0.733673
2,1,89,0.71297
3,3,20,2.44559
3,17,49,-0.324768
3,19,89,-2.15903
3,16,89,-1.58862
4,7,58,-0.776402
3,15,89,-1.37671
4,18,99,-4.26612
3,13,89,-0.958103
3,11,89,-1.27348
3,6,89,-0.528986
1,12,71,0.936863
4,15,89,-3.16108
3,12,74,-0.49392
4,14,89,-3.24292
4,12,89,-2.85003
4,9,89,-1.82659
3,2,24,2.77737
4,8,89,-1.97781
4,5,89,-1.97213
4,3,89,-1.643
2,11,87,-0.416488
3,18,43,0.177242
4,2,89,-1.1658
4,1,89,-1.15731
4,14,28,-0.183994
4,6,35,-0.542156
1,20,88,-0.127085
1,19,88,-0.0422753
1,9,40,2.48589
2,18,40,1.15251
1,18,88,-0.00660477
1,13,88,0.293868
4,15,88,-3.34267
1,12,88,0.298618
2,18,56,0.442967
1,18,72,0.727998
1,9,88,0.590347
4,10,39,-0.331349
1,8,88,0.679292
1,4,88,0.770379
1,1,88,0.766747
1,9,56,1.50342
2,18,88,-1.13504
2,15,88,-0.465049
2,13,88,-0.24024
2,7,88,0.114626
1,14,74,0.775337
2,8,72,0.631077
2,6,88,0.292848
4,20,43,-1.35025
2,5,88,0.340935
2,4,88,0.731443
2,1,88,0.588559
3,3,21,2.94807
3,17,62,-0.0608343
3,19,88,-1.99807
3,16,88,-1.60232
3,15,88,-1.5218
4,18,98,-4.12515
3,13,88,-0.901023
3,6,88,-0.543292
3,12,75,-0.559045
4,14,88,-2.64287
4,12,88,-2.81141
4,9,88,-2.35503
4,5,88,-1.65394
4,3,88,-1.69834
3,18,40,0.510756
2,11,86,-0.0982379
4,2,88,-1.34115
4,1,88,-0.928813
1,19,87,-0.143562
1,13,87,0.416501
4,15,41,-1.65113
1,12,87,0.267426
1,18,69,0.77233
1,9,87,0.360826
4,10,44,-0.790108
1,8,87,0.729194
1,4,87,0.503376
2,15,87,-0.431801
2,13,87,-0.178153
2,4,90,0.851027
2,8,87,0.167987
2,7,87,0.240777
2,8,53,1.2808
1,14,77,0.765423
2,6,87,0.108164
4,20,44,-1.5445
2,5,87,0.136282
2,2,87,0.736961
3,3,30,1.86079
3,17,59,-0.147917
3,19,87,-1.99364
3,16,87,-1.3662
4,7,52,-0.317648
3,15,87,-1.33893
3,13,87,-0.862591
3,14,64,-0.211003
3,6,87,-0.834496
3,4,87,0.157048
